accounts,symbol,side,combined_score,same_ip_frac,funding_score,reward_score,group_total_profit,trade_type
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_1a7c006b71,A_dae7cf0dd9",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,3848.976877389873,Reward Abuse
"A_89cf7b96c2,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1922.4756421224906,Reward Abuse
"A_89cf7b96c2,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1922.4756421224906,Reward Abuse
"A_89cf7b96c2,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1922.4756421224906,Reward Abuse
"A_6960c2ee08,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1919.388793743281,Reward Abuse
"A_6960c2ee08,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1919.388793743281,Reward Abuse
